"";"target_id";"pval";"qval";"b";"se_b";"mean_obs";"var_obs";"tech_var";"sigma_sq";"smooth_sigma_sq";"final_sigma_sq"
"10660";"GKIC01105067.1.p1";0,724266463949775;0,860966663336919;-0,0432331743571991;0,122556021622063;4,64359687233515;0,00305813023122283;0,00950619232391832;-0,00647727285730811;0,0162423421375002;0,0162423421375002
"10661";"GKIC01221759.1.p1";0,724373955613545;0,861013672782557;-0,132718204391646;0,376378289790786;3,09902499425165;0,207404916258893;0,044365477888536;0,198481294155756;0,0486356977727614;0,198481294155756
"10662";"GKIC01035737.1.p1";0,724681428338205;0,861141020213385;-0,074755568589214;0,212247672332961;4,68798567944326;0,0659525048825424;0,00912021951452009;0,0681067651896403;0,0158373253700349;0,0681067651896403
"10663";"GKIC01162436.1.p1";0,724582214728862;0,861141020213385;-0,0439400863756859;0,124708823833416;4,62526091494401;0,0062725627115057;0,0102463274642378;-0,00338121719010041;0,0164147423790433;0,0164147423790433
"10664";"GKIC01195858.1.p1";0,724684962086138;0,861141020213385;-0,072442541452125;0,205683226149521;4,0256509045108;0,0159722807014241;0,0485995386590265;-0,0312320892957323;0,0239243290883019;0,0239243290883019
"10665";"GKIC01126673.1.p1";0,725121733292629;0,861579240908036;-0,0537288325394196;0,152802800429241;5,35928346779855;0,0341800761546117;0,00505718647678254;0,0349691492129632;0,0114003710489013;0,0349691492129632
"10666";"GKIC01175328.1.p1";0,725616674167306;0,862036692388344;0,0522727534826236;0,148941244957368;4,87585666503117;0,0324714037154026;0,00789790842656186;0,0301309392010681;0,0142734806266668;0,0301309392010681
"10667";"GKIC01180050.1.p1";0,725642787066482;0,862036692388344;0,0485316855438394;0,138295500475579;4,46688961785282;0,0279953005030517;0,0112715450734827;0,021515275701016;0,0180333315657243;0,021515275701016
"10668";"GKIC01154506.1.p1";0,725828628847233;0,862176638990639;-0,0501000052539223;0,14286541240799;4,60584769031198;0,0298750402397052;0,00934937857620341;0,0256400946738051;0,0166005718337866;0,0256400946738051
"10669";"GKIC01237046.1.p1";0,725913409422574;0,862196524904195;0,161251900234306;0,459974892068479;2,09951407252065;0,0795134712750448;0,18133095594961;-0,0948298219609879;0,181372303479091;0,181372303479091
