target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
RS000605-PA	0.011667090175425	0.0607100674186394	-0.511214591569066	0.202697501674955	2.95936826255671	0.172134111647495	0.0636419236073527	0.0596169079484522	0.0542919182587902	0.0596169079484522
RS001238-PA	0.0116641507277613	0.0607100674186394	-0.359881172372506	0.14268851521692	3.66555118114797	0.0821478993479511	0.0254247789225079	0.0157545779195449	0.0356552582019201	0.0356552582019201
RS003781-PA	0.0116711320743866	0.0607100674186394	0.246868934582636	0.0978887040783009	4.82580324573895	0.0251707938888637	0.00832959780732624	-0.000701996714053934	0.0204169973510612	0.0204169973510612
RS008158-PA	0.0117104060790615	0.060889292513968	0.235708956925608	0.0935073639519147	5.33257853245809	0.0372147327215148	0.00536204805578125	0.0208688332839263	0.0186715192722027	0.0208688332839263
RS002867-PA	0.0118005463520795	0.0613075259697882	-0.304299042572277	0.120846942776854	4.38523768534533	0.0611471650659447	0.0127332792274953	0.031078671508041	0.0242622308667884	0.031078671508041
RS004743-PA	0.0117971530936806	0.0613075259697882	0.274690693286921	0.109084126373145	4.43861627576895	0.0350692331089605	0.0120134054964951	0.00569274583026866	0.0236846343832816	0.0236846343832816
RS000163-PA	0.0118222811619091	0.06139520036199	0.372644769744846	0.148027335414299	3.76125025527635	0.0934319189711711	0.02532584441743	0.0404104316721419	0.0337748043363312	0.0404104316721419
RS001658-PA	0.0118782678957195	0.0616464569420789	0.284813439477425	0.113212576705771	4.812098130731	0.0593823690962345	0.00868119029435624	0.0297700722787243	0.0205025452681838	0.0297700722787243
RS008606-PA	0.01188042126268	0.0616464569420789	-0.518806630953746	0.206229479134577	3.42619062755869	0.179844014259192	0.0356648376216481	0.0919269565707086	0.0409973075983312	0.0919269565707086
RS012549-PA	0.0119160858584774	0.0618061349843437	-0.506618984871078	0.20146942836435	2.88219393978043	0.166722131827156	0.0646189544888173	0.0501788789853889	0.0571508372075567	0.0571508372075567
RS014601-PA	0.0119501261340633	0.0619572604447639	-0.424573631605861	0.168909660646029	3.65366341132976	0.120055739964993	0.0300785204583553	0.0555128999203146	0.0358989302309674	0.0555128999203146
